Format Version,1.23,Take Name,4_2_dyn_002,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2020-06-18 04.28.37.151 ,Total Frames in Take,4312,Total Exported Frames,4312,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2527,7.019444,-0.094030,0.648596,0.728662,-0.198831,0.086649,0.204122,0.330439,0.203704,0.692181,0.141411,0.357916,0.427512,0.017357,0.346521,0.417667,0.272760,0.225280,0.293996,0.132950,0.206014,0.293333,0.163567,0.092500,0.558468,-0.141216,0.088024,0.294292,-0.142516,0.063113,0.539654,0.406436,-0.031798,0.294903,0.115538,-0.050839,0.693939,0.129409,-0.071441,0.294797,0.137271,-0.189200,0.423328,-0.009320,-0.200961,0.416920,0.251300,0.065915,0.275219,0.402575,,,,,,,,,,,,,,,,,,,,,,,,,0.074012,0.171015,0.329576,0.120871,0.210339,0.325360,0.065063,0.231011,0.336382
2528,7.022222,-0.096183,0.651632,0.726066,-0.197367,0.086988,0.204268,0.330158,0.203707,0.692184,0.141390,0.357910,0.427509,0.017343,0.346535,0.417680,0.272739,0.225279,0.293998,0.132947,0.206013,0.293337,0.163565,0.092493,0.558451,-0.141221,0.088014,0.294286,-0.142523,0.063131,0.539667,0.406440,-0.031801,0.294904,0.115538,-0.050833,0.693942,0.129402,-0.071442,0.294797,0.137266,-0.189203,0.423328,-0.009311,-0.200940,0.416924,0.251300,0.065933,0.275255,0.402568,,,,,,,,,,,,,,,,,,,,,,,,,0.074416,0.171072,0.329421,0.121073,0.210539,0.325298,0.065475,0.231193,0.335756
2529,7.025000,-0.598816,0.444068,-0.311234,0.589369,0.087098,0.204395,0.329890,0.203709,0.692182,0.141379,0.357913,0.427502,0.017335,0.346545,0.417694,0.272720,0.225281,0.293996,0.132942,0.206014,0.293338,0.163563,0.092493,0.558433,-0.141221,0.087997,0.294292,-0.142531,0.063143,0.539678,0.406440,-0.031798,0.294902,0.115536,-0.050825,0.693940,0.129400,-0.071442,0.294801,0.137267,-0.189203,0.423330,-0.009307,-0.200937,0.416935,0.251307,0.065955,0.275292,0.402570,,,,,,,,,,,,,,,,,,,,,,,,,0.074797,0.171138,0.329279,0.065613,0.231212,0.335671,0.120885,0.210836,0.324719
2530,7.027778,-0.598942,0.442865,-0.310294,0.590641,0.087337,0.204494,0.329817,0.203714,0.692183,0.141370,0.357915,0.427493,0.017328,0.346558,0.417703,0.272706,0.225287,0.293995,0.132945,0.206016,0.293336,0.163558,0.092504,0.558419,-0.141223,0.087993,0.294276,-0.142533,0.063152,0.539688,0.406439,-0.031798,0.294904,0.115536,-0.050819,0.693942,0.129396,-0.071440,0.294798,0.137267,-0.189203,0.423337,-0.009299,-0.200917,0.416934,0.251308,0.065955,0.275343,0.402586,,,,,,,,,,,,,,,,,,,,,,,,,0.075161,0.171199,0.329140,0.065750,0.231232,0.335609,0.121098,0.211051,0.324703
2531,7.030556,-0.599435,0.443338,-0.308961,0.590485,0.087620,0.204519,0.329663,0.203720,0.692182,0.141361,0.357915,0.427490,0.017320,0.346566,0.417713,0.272696,0.225287,0.293998,0.132942,0.206015,0.293339,0.163559,0.092482,0.558397,-0.141225,0.087988,0.294271,-0.142539,0.063161,0.539691,0.406442,-0.031801,0.294905,0.115534,-0.050808,0.693942,0.129392,-0.071441,0.294805,0.137264,-0.189203,0.423342,-0.009294,-0.200906,0.416942,0.251313,0.065972,0.275370,0.402584,,,,,,,,,,,,,,,,,,,,,,,,,0.075510,0.171248,0.328993,0.065889,0.231253,0.335553,0.121460,0.211057,0.324442
2532,7.033333,-0.599079,0.440645,-0.308734,0.592975,0.087799,0.204653,0.329667,0.203722,0.692184,0.141363,0.357914,0.427484,0.017318,0.346571,0.417708,0.272690,0.225283,0.293999,0.132939,0.206016,0.293338,0.163557,0.092502,0.558405,-0.141221,0.087985,0.294260,-0.142539,0.063170,0.539699,0.406444,-0.031795,0.294907,0.115537,-0.050803,0.693943,0.129394,-0.071443,0.294803,0.137267,-0.189201,0.423349,-0.009288,-0.200899,0.416947,0.251316,0.065983,0.275396,0.402588,,,,,,,,,,,,,,,,,,,,,,,,,0.075862,0.171304,0.328864,0.066054,0.231247,0.335467,0.121482,0.211408,0.324669
2533,7.036111,-0.599050,0.439634,-0.308121,0.594073,0.088001,0.204722,0.329614,0.203726,0.692187,0.141362,0.357917,0.427482,0.017320,0.346579,0.417713,0.272681,0.225286,0.294000,0.132945,0.206017,0.293340,0.163559,0.092495,0.558390,-0.141223,0.087991,0.294253,-0.142537,0.063181,0.539700,0.406446,-0.031796,0.294908,0.115537,-0.050793,0.693946,0.129390,-0.071440,0.294806,0.137266,-0.189196,0.423349,-0.009284,-0.200898,0.416953,0.251312,0.065987,0.275419,0.402587,,,,,,,,,,,,,,,,,,,,,,,,,0.076185,0.171362,0.328748,0.066190,0.231258,0.335415,0.121629,0.211548,0.324679
2534,7.038889,-0.598896,0.438564,-0.307586,0.595295,0.088205,0.204798,0.329570,0.203732,0.692187,0.141363,0.357921,0.427478,0.017325,0.346582,0.417707,0.272677,0.225287,0.293999,0.132942,0.206021,0.293342,0.163562,0.092521,0.558407,-0.141219,0.087989,0.294252,-0.142534,0.063191,0.539701,0.406450,-0.031796,0.294909,0.115537,-0.050790,0.693947,0.129398,-0.071442,0.294811,0.137269,-0.189194,0.423348,-0.009287,-0.200893,0.416959,0.251318,0.065995,0.275436,0.402589,,,,,,,,,,,,,,,,,,,,,,,,,0.076496,0.171428,0.328632,0.066314,0.231270,0.335370,0.121804,0.211696,0.324707
2535,7.041667,-0.598876,0.437597,-0.307037,0.596310,0.088383,0.204861,0.329527,0.203733,0.692186,0.141362,0.357922,0.427477,0.017332,0.346587,0.417716,0.272664,0.225288,0.293999,0.132946,0.206021,0.293340,0.163559,0.092521,0.558412,-0.141216,0.087991,0.294255,-0.142535,0.063199,0.539701,0.406452,-0.031795,0.294910,0.115538,-0.050786,0.693945,0.129402,-0.071438,0.294808,0.137271,-0.189187,0.423345,-0.009292,-0.200893,0.416965,0.251325,0.066001,0.275453,0.402593,,,,,,,,,,,,,,,,,,,,,,,,,0.076773,0.171465,0.328533,0.066425,0.231282,0.335327,0.121950,0.211834,0.324721
2536,7.044444,-0.598445,0.436766,-0.307062,0.597338,0.088568,0.204884,0.329492,0.203735,0.692186,0.141363,0.357926,0.427470,0.017337,0.346587,0.417719,0.272658,0.225290,0.294002,0.132943,0.206021,0.293341,0.163562,0.092522,0.558420,-0.141216,0.087991,0.294256,-0.142538,0.063203,0.539698,0.406453,-0.031796,0.294911,0.115538,-0.050782,0.693947,0.129406,-0.071437,0.294809,0.137271,-0.189186,0.423345,-0.009302,-0.200894,0.416965,0.251331,0.066003,0.275464,0.402590,,,,,,,,,,,,,,,,,,,,,,,,,0.077049,0.171512,0.328428,0.066523,0.231291,0.335284,0.122132,0.211849,0.324764
2537,7.047222,-0.598308,0.435723,-0.306732,0.598406,0.088761,0.204939,0.329467,0.203737,0.692187,0.141365,0.357933,0.427470,0.017340,0.346585,0.417731,0.272651,0.225287,0.293999,0.132943,0.206020,0.293343,0.163563,0.092531,0.558431,-0.141215,0.088000,0.294257,-0.142540,0.063204,0.539695,0.406450,-0.031795,0.294910,0.115540,-0.050785,0.693947,0.129408,-0.071437,0.294811,0.137272,-0.189180,0.423347,-0.009305,-0.200889,0.416964,0.251337,0.066001,0.275473,0.402590,,,,,,,,,,,,,,,,,,,,,,,,,0.077325,0.171553,0.328345,0.066680,0.231278,0.335240,0.122279,0.211985,0.324816
2538,7.050000,-0.598105,0.434664,-0.306453,0.599520,0.088914,0.204995,0.329451,0.203736,0.692187,0.141374,0.357936,0.427476,0.017347,0.346581,0.417733,0.272656,0.225287,0.294001,0.132945,0.206019,0.293342,0.163564,0.092538,0.558444,-0.141214,0.088012,0.294252,-0.142543,0.063198,0.539691,0.406452,-0.031795,0.294910,0.115542,-0.050786,0.693944,0.129416,-0.071434,0.294809,0.137273,-0.189175,0.423351,-0.009311,-0.200888,0.416958,0.251336,0.065998,0.275479,0.402582,,,,,,,,,,,,,,,,,,,,,,,,,0.077563,0.171592,0.328265,0.066758,0.231289,0.335212,0.122422,0.212105,0.324875
2539,7.052778,-0.598078,0.433670,-0.306123,0.600435,0.089050,0.205047,0.329439,0.203734,0.692189,0.141378,0.357939,0.427483,0.017352,0.346582,0.417732,0.272666,0.225285,0.294001,0.132944,0.206020,0.293340,0.163563,0.092553,0.558447,-0.141207,0.088021,0.294246,-0.142546,0.063191,0.539683,0.406449,-0.031794,0.294910,0.115539,-0.050786,0.693947,0.129415,-0.071436,0.294807,0.137273,-0.189172,0.423352,-0.009320,-0.200895,0.416959,0.251331,0.065992,0.275478,0.402581,,,,,,,,,,,,,,,,,,,,,,,,,0.077788,0.171621,0.328205,0.066829,0.231301,0.335186,0.122532,0.212219,0.324925
2540,7.055556,-0.596319,0.431777,-0.307919,0.602625,0.089181,0.205026,0.329527,0.203735,0.692189,0.141386,0.357943,0.427492,0.017358,0.346581,0.417724,0.272674,0.225285,0.294001,0.132942,0.206020,0.293340,0.163563,0.092559,0.558459,-0.141205,0.088032,0.294244,-0.142548,0.063182,0.539679,0.406448,-0.031795,0.294911,0.115541,-0.050790,0.693947,0.129414,-0.071436,0.294809,0.137275,-0.189163,0.423352,-0.009326,-0.200895,0.416959,0.251324,0.065979,0.275474,0.402580,,,,,,,,,,,,,,,,,,,,,,,,,0.077991,0.171634,0.328136,0.066893,0.231301,0.335170,0.122658,0.212143,0.325276
2541,7.058333,-0.596066,0.430941,-0.307709,0.603582,0.089296,0.205055,0.329521,0.203748,0.692180,0.141405,0.357648,0.427385,0.016973,0.346576,0.417706,0.272689,0.225290,0.293999,0.132943,0.206021,0.293344,0.163566,0.092562,0.558464,-0.141205,0.088043,0.294241,-0.142538,0.063175,0.539674,0.406448,-0.031792,0.294910,0.115538,-0.050793,0.693946,0.129407,-0.071438,0.294813,0.137272,-0.189161,0.423353,-0.009336,-0.200908,0.416965,0.251310,0.065964,0.275466,0.402585,,,,,,,,,,,,,,,,,,,,,,,,,0.078178,0.171651,0.328072,0.066958,0.231294,0.335154,0.122752,0.212219,0.325337
2542,7.061111,-0.595873,0.430218,-0.307407,0.604441,0.089408,0.205076,0.329520,0.203747,0.692184,0.141413,0.357653,0.427393,0.016979,0.346571,0.417693,0.272698,0.225291,0.294001,0.132945,0.206018,0.293343,0.163566,0.092571,0.558469,-0.141204,0.088053,0.294249,-0.142532,0.063163,0.539672,0.406450,-0.031793,0.294912,0.115537,-0.050794,0.693947,0.129404,-0.071439,0.294809,0.137269,-0.189154,0.423350,-0.009344,-0.200913,0.416970,0.251301,0.065951,0.275455,0.402588,,,,,,,,,,,,,,,,,,,,,,,,,0.078362,0.171658,0.328018,0.067021,0.231285,0.335152,0.122840,0.212286,0.325391
2543,7.063889,-0.595775,0.429333,-0.307293,0.605224,0.089517,0.205089,0.329526,0.203749,0.692179,0.141419,0.357654,0.427392,0.016982,0.346559,0.417686,0.272712,0.225289,0.294003,0.132944,0.206024,0.293342,0.163565,0.092574,0.558484,-0.141205,0.088062,0.294261,-0.142524,0.063157,0.539668,0.406447,-0.031795,0.294912,0.115537,-0.050798,0.693948,0.129396,-0.071436,0.294812,0.137271,-0.189153,0.423348,-0.009354,-0.200920,0.416965,0.251288,0.065940,0.275441,0.402596,,,,,,,,,,,,,,,,,,,,,,,,,0.078540,0.171657,0.327983,0.067081,0.231265,0.335136,0.122931,0.212344,0.325458
2544,7.066667,-0.595527,0.428502,-0.307439,0.605983,0.089617,0.205097,0.329547,0.203740,0.692182,0.141424,0.357653,0.427392,0.016993,0.346547,0.417683,0.272725,0.225290,0.293998,0.132946,0.206022,0.293343,0.163563,0.092589,0.558472,-0.141196,0.088068,0.294273,-0.142520,0.063136,0.539664,0.406451,-0.031796,0.294912,0.115536,-0.050803,0.693950,0.129394,-0.071441,0.294814,0.137269,-0.189149,0.423350,-0.009354,-0.200928,0.416958,0.251277,0.065934,0.275424,0.402600,,,,,,,,,,,,,,,,,,,,,,,,,0.078682,0.171655,0.327963,0.067139,0.231248,0.335128,0.123029,0.212386,0.325550
2545,7.069444,-0.595283,0.427784,-0.307501,0.606698,0.089703,0.205099,0.329569,0.203737,0.692181,0.141431,0.357653,0.427388,0.017003,0.346538,0.417687,0.272738,0.225290,0.294004,0.132942,0.206024,0.293339,0.163559,0.092594,0.558481,-0.141199,0.088065,0.294292,-0.142517,0.063116,0.539661,0.406450,-0.031793,0.294911,0.115535,-0.050809,0.693948,0.129390,-0.071436,0.294812,0.137270,-0.189147,0.423350,-0.009356,-0.200940,0.416950,0.251270,0.065934,0.275403,0.402599,,,,,,,,,,,,,,,,,,,,,,,,,0.078812,0.171648,0.327943,0.067190,0.231229,0.335129,0.123108,0.212421,0.325633
2546,7.072222,-0.595028,0.427040,-0.307760,0.607340,0.089782,0.205101,0.329597,0.203733,0.692183,0.141431,0.357658,0.427380,0.017011,0.346531,0.417693,0.272755,0.225291,0.294003,0.132943,0.206020,0.293341,0.163562,0.092605,0.558477,-0.141205,0.088063,0.294291,-0.142515,0.063096,0.539658,0.406444,-0.031794,0.294913,0.115534,-0.050808,0.693950,0.129382,-0.071435,0.294808,0.137268,-0.189149,0.423354,-0.009358,-0.200947,0.416936,0.251264,0.065937,0.275384,0.402601,,,,,,,,,,,,,,,,,,,,,,,,,0.078912,0.171641,0.327938,0.067233,0.231211,0.335125,0.123202,0.212452,0.325727
2547,7.075000,-0.594773,0.426382,-0.307959,0.607951,0.089843,0.205090,0.329623,0.203729,0.692180,0.141435,0.357658,0.427374,0.017023,0.346525,0.417702,0.272771,0.225287,0.294001,0.132945,0.206023,0.293340,0.163562,0.092614,0.558473,-0.141203,0.088054,0.294305,-0.142511,0.063070,0.539656,0.406436,-0.031795,0.294909,0.115536,-0.050808,0.693946,0.129384,-0.071438,0.294807,0.137264,-0.189146,0.423358,-0.009357,-0.200953,0.416927,0.251261,0.065935,0.275364,0.402606,,,,,,,,,,,,,,,,,,,,,,,,,0.079002,0.171626,0.327930,0.067269,0.231180,0.335124,0.123258,0.212465,0.325815
2548,7.077778,-0.594468,0.425575,-0.308361,0.608611,0.089960,0.205095,0.329659,0.203724,0.692178,0.141446,0.357657,0.427371,0.017036,0.346520,0.417708,0.272786,0.225289,0.294000,0.132944,0.206019,0.293340,0.163563,0.092620,0.558469,-0.141202,0.088056,0.294310,-0.142508,0.063053,0.539657,0.406436,-0.031795,0.294909,0.115533,-0.050806,0.693946,0.129383,-0.071435,0.294806,0.137268,-0.189147,0.423357,-0.009353,-0.200957,0.416920,0.251261,0.065931,0.275339,0.402608,,,,,,,,,,,,,,,,,,,,,,,,,0.079075,0.171605,0.327939,0.067307,0.231152,0.335123,0.123498,0.212530,0.325914
2549,7.080556,-0.594247,0.425024,-0.308693,0.609043,0.090006,0.205080,0.329691,0.203720,0.692177,0.141451,0.357659,0.427371,0.017046,0.346517,0.417700,0.272799,0.225289,0.293998,0.132943,0.206020,0.293339,0.163562,0.092623,0.558450,-0.141198,0.088061,0.294322,-0.142497,0.063046,0.539659,0.406441,-0.031794,0.294907,0.115535,-0.050807,0.693945,0.129384,-0.071437,0.294803,0.137266,-0.189147,0.423356,-0.009351,-0.200964,0.416918,0.251256,0.065916,0.275310,0.402609,,,,,,,,,,,,,,,,,,,,,,,,,0.079125,0.171585,0.327950,0.067333,0.231122,0.335124,0.123559,0.212532,0.326000
2550,7.083333,-0.593713,0.424239,-0.309413,0.609745,0.090006,0.205051,0.329753,0.203720,0.692177,0.141456,0.357659,0.427377,0.017058,0.346506,0.417688,0.272817,0.225285,0.293997,0.132947,0.206022,0.293339,0.163563,0.092619,0.558441,-0.141191,0.088071,0.294332,-0.142493,0.063044,0.539662,0.406448,-0.031793,0.294903,0.115535,-0.050811,0.693944,0.129387,-0.071434,0.294803,0.137267,-0.189147,0.423354,-0.009347,-0.200973,0.416916,0.251258,0.065917,0.275264,0.402593,,,,,,,,,,,,,,,,,,,,,,,,,0.079155,0.171558,0.327966,0.067354,0.231095,0.335130,0.123510,0.212500,0.326164
2551,7.086111,-0.593405,0.423887,-0.309820,0.610083,0.090031,0.205014,0.329793,0.203714,0.692175,0.141466,0.357658,0.427383,0.017072,0.346501,0.417674,0.272824,0.225288,0.293997,0.132947,0.206019,0.293335,0.163566,0.092612,0.558435,-0.141183,0.088076,0.294340,-0.142484,0.063049,0.539664,0.406464,-0.031791,0.294905,0.115535,-0.050814,0.693943,0.129395,-0.071434,0.294804,0.137259,-0.189145,0.423349,-0.009345,-0.200979,0.416915,0.251268,0.065902,0.275235,0.402598,,,,,,,,,,,,,,,,,,,,,,,,,0.079171,0.171524,0.327984,0.067370,0.231055,0.335144,0.123552,0.212462,0.326250
2552,7.088889,-0.593108,0.423505,-0.310377,0.610355,0.090044,0.204979,0.329839,0.203715,0.692176,0.141472,0.357657,0.427393,0.017081,0.346499,0.417662,0.272828,0.225287,0.293995,0.132949,0.206018,0.293336,0.163566,0.092604,0.558432,-0.141175,0.088082,0.294348,-0.142478,0.063051,0.539669,0.406474,-0.031793,0.294907,0.115539,-0.050819,0.693943,0.129407,-0.071433,0.294799,0.137268,-0.189148,0.423343,-0.009340,-0.200979,0.416917,0.251284,0.065897,0.275208,0.402602,,,,,,,,,,,,,,,,,,,,,,,,,0.079167,0.171491,0.328016,0.067380,0.231022,0.335154,0.123587,0.212423,0.326346
2553,7.091667,-0.593740,0.424513,-0.310078,0.609191,0.089911,0.204876,0.329819,0.203714,0.692173,0.141482,0.357653,0.427399,0.017090,0.346499,0.417655,0.272838,0.225287,0.293997,0.132951,0.206019,0.293336,0.163568,0.092598,0.558431,-0.141165,0.088083,0.294353,-0.142474,0.063052,0.539669,0.406489,-0.031794,0.294905,0.115540,-0.050827,0.693942,0.129414,-0.071434,0.294798,0.137269,-0.189149,0.423341,-0.009335,-0.200982,0.416911,0.251303,0.065896,0.275180,0.402605,,,,,,,,,,,,,,,,,,,,,,,,,0.079148,0.171454,0.328056,0.067393,0.230982,0.335158,0.123192,0.212192,0.326242
2554,7.094444,-0.593406,0.424029,-0.310825,0.609473,0.089916,0.204836,0.329880,0.203710,0.692175,0.141495,0.357654,0.427404,0.017096,0.346501,0.417648,0.272843,0.225288,0.293996,0.132953,0.206019,0.293337,0.163565,0.092596,0.558437,-0.141153,0.088086,0.294354,-0.142471,0.063054,0.539666,0.406502,-0.031796,0.294906,0.115543,-0.050829,0.693942,0.129427,-0.071434,0.294799,0.137273,-0.189149,0.423340,-0.009327,-0.200982,0.416902,0.251319,0.065905,0.275150,0.402610,,,,,,,,,,,,,,,,,,,,,,,,,0.079109,0.171413,0.328107,0.067383,0.230938,0.335171,0.123255,0.212156,0.326362
2555,7.097222,-0.592978,0.423624,-0.311727,0.609710,0.089921,0.204793,0.329947,0.203713,0.692176,0.141508,0.357647,0.427403,0.017100,0.346504,0.417645,0.272849,0.225286,0.293997,0.132952,0.206019,0.293335,0.163571,0.092591,0.558446,-0.141141,0.088082,0.294356,-0.142462,0.063057,0.539659,0.406512,-0.031795,0.294906,0.115542,-0.050837,0.693941,0.129444,-0.071435,0.294796,0.137274,-0.189155,0.423342,-0.009317,-0.200980,0.416888,0.251336,0.065922,0.275122,0.402616,,,,,,,,,,,,,,,,,,,,,,,,,0.079053,0.171369,0.328163,0.067384,0.230902,0.335188,0.123327,0.212109,0.326491
2556,7.100000,-0.592965,0.423741,-0.312267,0.609365,0.089851,0.204722,0.329993,0.203712,0.692178,0.141519,0.357650,0.427404,0.017094,0.346510,0.417642,0.272854,0.225285,0.293994,0.132953,0.206021,0.293338,0.163574,0.092589,0.558466,-0.141135,0.088075,0.294365,-0.142451,0.063063,0.539649,0.406528,-0.031796,0.294907,0.115544,-0.050839,0.693940,0.129463,-0.071435,0.294794,0.137273,-0.189158,0.423348,-0.009304,-0.200973,0.416866,0.251376,0.065936,0.275092,0.402625,,,,,,,,,,,,,,,,,,,,,,,,,0.078974,0.171310,0.328230,0.067368,0.230863,0.335205,0.123211,0.211991,0.326544
2557,7.102778,-0.592656,0.423488,-0.313234,0.609344,0.089822,0.204660,0.330061,0.203715,0.692166,0.141547,0.357645,0.427401,0.017096,0.346513,0.417638,0.272861,0.225286,0.293998,0.132956,0.206021,0.293335,0.163576,0.092583,0.558478,-0.141122,0.088061,0.294376,-0.142443,0.063069,0.539637,0.406541,-0.031797,0.294907,0.115545,-0.050835,0.693946,0.129484,-0.071431,0.294792,0.137278,-0.189159,0.423353,-0.009293,-0.200969,0.416858,0.251398,0.065947,0.275060,0.402634,,,,,,,,,,,,,,,,,,,,,,,,,0.078875,0.171240,0.328303,0.067356,0.230824,0.335220,0.123233,0.211916,0.326660
2558,7.105556,-0.592102,0.423320,-0.314175,0.609515,0.089780,0.204590,0.330154,0.203720,0.692165,0.141562,0.357645,0.427402,0.017097,0.346520,0.417630,0.272863,0.225283,0.293998,0.132955,0.206018,0.293335,0.163579,0.092576,0.558493,-0.141111,0.088056,0.294391,-0.142436,0.063081,0.539623,0.406553,-0.031796,0.294904,0.115550,-0.050840,0.693940,0.129512,-0.071435,0.294790,0.137281,-0.189163,0.423358,-0.009281,-0.200965,0.416851,0.251419,0.065955,0.275024,0.402643,,,,,,,,,,,,,,,,,,,,,,,,,0.078759,0.171190,0.328381,0.067323,0.230761,0.335272,0.123257,0.211821,0.326809
2559,7.108333,-0.591576,0.423121,-0.315598,0.609430,0.089735,0.204514,0.330241,0.203725,0.692165,0.141580,0.357641,0.427404,0.017099,0.346524,0.417623,0.272869,0.225285,0.293996,0.132961,0.206019,0.293332,0.163581,0.092569,0.558509,-0.141101,0.088048,0.294413,-0.142430,0.063095,0.539606,0.406567,-0.031799,0.294904,0.115553,-0.050833,0.693939,0.129537,-0.071432,0.294788,0.137287,-0.189166,0.423365,-0.009266,-0.200964,0.416844,0.251445,0.065957,0.274990,0.402645,,,,,,,,,,,,,,,,,,,,,,,,,0.078632,0.171123,0.328472,0.067308,0.230733,0.335291,0.123264,0.211686,0.326961
2560,7.111111,-0.591313,0.422996,-0.316873,0.609110,0.089671,0.204447,0.330323,0.203730,0.692164,0.141597,0.357639,0.427406,0.017104,0.346530,0.417614,0.272876,0.225286,0.293994,0.132965,0.206019,0.293331,0.163585,0.092563,0.558529,-0.141088,0.088035,0.294432,-0.142425,0.063107,0.539591,0.406574,-0.031795,0.294904,0.115560,-0.050829,0.693940,0.129566,-0.071430,0.294788,0.137292,-0.189167,0.423373,-0.009246,-0.200956,0.416840,0.251465,0.065959,0.274955,0.402649,,,,,,,,,,,,,,,,,,,,,,,,,0.078476,0.171061,0.328580,0.067277,0.230702,0.335306,0.123261,0.211579,0.327084
2561,7.113889,-0.590966,0.422865,-0.318152,0.608871,0.089591,0.204382,0.330411,0.203734,0.692167,0.141617,0.357639,0.427410,0.017103,0.346536,0.417610,0.272889,0.225286,0.293998,0.132969,0.206020,0.293330,0.163589,0.092553,0.558547,-0.141076,0.088038,0.294453,-0.142421,0.063116,0.539574,0.406587,-0.031796,0.294907,0.115563,-0.050821,0.693943,0.129590,-0.071429,0.294784,0.137294,-0.189171,0.423384,-0.009219,-0.200948,0.416829,0.251487,0.065963,0.274929,0.402653,,,,,,,,,,,,,,,,,,,,,,,,,0.078306,0.170995,0.328685,0.067242,0.230675,0.335327,0.123226,0.211476,0.327221
2562,7.116667,-0.590190,0.422266,-0.319915,0.609116,0.089498,0.204317,0.330535,0.203738,0.692165,0.141632,0.357636,0.427418,0.017109,0.346549,0.417603,0.272889,0.225288,0.293995,0.132971,0.206019,0.293329,0.163593,0.092548,0.558563,-0.141062,0.088023,0.294468,-0.142418,0.063128,0.539561,0.406603,-0.031796,0.294908,0.115566,-0.050820,0.693940,0.129615,-0.071427,0.294785,0.137298,-0.189178,0.423399,-0.009198,-0.200929,0.416817,0.251510,0.065970,0.274900,0.402656,,,,,,,,,,,,,,,,,,,,,,,,,0.078120,0.170930,0.328792,0.067192,0.230644,0.335354,0.123183,0.211376,0.327458
2563,7.119444,-0.589741,0.422334,-0.321293,0.608778,0.089407,0.204250,0.330628,0.203738,0.692166,0.141651,0.357634,0.427426,0.017110,0.346553,0.417596,0.272903,0.225287,0.293998,0.132971,0.206020,0.293329,0.163593,0.092552,0.558591,-0.141035,0.088020,0.294480,-0.142409,0.063135,0.539548,0.406617,-0.031794,0.294909,0.115567,-0.050811,0.693945,0.129640,-0.071426,0.294785,0.137304,-0.189181,0.423413,-0.009171,-0.200930,0.416799,0.251519,0.065976,0.274865,0.402666,,,,,,,,,,,,,,,,,,,,,,,,,0.077912,0.170876,0.328904,0.067155,0.230615,0.335386,0.123155,0.211258,0.327595
2564,7.122222,-0.589482,0.422566,-0.322477,0.608242,0.089288,0.204179,0.330713,0.203739,0.692167,0.141665,0.357633,0.427434,0.017113,0.346563,0.417584,0.272909,0.225290,0.293997,0.132975,0.206019,0.293328,0.163595,0.092546,0.558601,-0.141017,0.088009,0.294499,-0.142399,0.063140,0.539535,0.406637,-0.031794,0.294910,0.115573,-0.050806,0.693943,0.129664,-0.071426,0.294787,0.137310,-0.189183,0.423419,-0.009152,-0.200913,0.416793,0.251544,0.065983,0.274841,0.402674,,,,,,,,,,,,,,,,,,,,,,,,,0.077685,0.170814,0.329020,0.067094,0.230590,0.335420,0.123086,0.211134,0.327699
2565,7.125000,-0.588930,0.422911,-0.324142,0.607651,0.089154,0.204083,0.330815,0.203742,0.692166,0.141685,0.357631,0.427444,0.017118,0.346567,0.417570,0.272910,0.225287,0.293999,0.132975,0.206023,0.293329,0.163599,0.092535,0.558619,-0.141001,0.088008,0.294518,-0.142387,0.063152,0.539532,0.406663,-0.031796,0.294911,0.115572,-0.050802,0.693945,0.129688,-0.071429,0.294784,0.137311,-0.189186,0.423426,-0.009119,-0.200909,0.416787,0.251560,0.065987,0.274812,0.402685,,,,,,,,,,,,,,,,,,,,,,,,,0.077432,0.170757,0.329148,0.067042,0.230559,0.335458,0.122988,0.210932,0.327840
2566,7.127778,-0.588613,0.423251,-0.325748,0.606862,0.089022,0.203987,0.330920,0.203743,0.692169,0.141705,0.357630,0.427450,0.017136,0.346570,0.417553,0.272914,0.225289,0.293999,0.132983,0.206019,0.293331,0.163603,0.092523,0.558629,-0.140985,0.088015,0.294539,-0.142378,0.063164,0.539518,0.406680,-0.031795,0.294914,0.115575,-0.050801,0.693948,0.129708,-0.071429,0.294782,0.137314,-0.189191,0.423429,-0.009100,-0.200908,0.416784,0.251579,0.065986,0.274784,0.402695,,,,,,,,,,,,,,,,,,,,,,,,,0.077176,0.170681,0.329298,0.066985,0.230539,0.335496,0.122905,0.210742,0.327967
